,date,price
165,2017-01-13,139.6297520661157
166,2017-01-14,138.0193548387097
167,2017-01-15,138.57020202020203
168,2017-01-16,137.90684684684686
169,2017-01-17,136.00232198142416
170,2017-01-18,135.02255192878337
171,2017-01-19,133.49021827000809
172,2017-01-20,131.74133126934987
173,2017-01-21,130.63655913978496
174,2017-01-22,128.6576112412178
175,2017-01-23,129.62024367385195
176,2017-01-24,129.07024691358026
177,2017-01-25,127.86758691206543
178,2017-01-26,126.04471153846154
179,2017-01-27,126.43565217391306
180,2017-01-28,123.15718232044199
181,2017-01-29,122.6340807174888
182,2017-01-30,124.54817073170732
183,2017-01-31,121.98362445414847
184,2017-02-01,123.08344827586208
185,2017-02-02,125.11583514099783
186,2017-02-03,122.87986230636832
187,2017-02-04,119.61377551020408
188,2017-02-05,119.69414225941424
189,2017-02-06,121.0187984496124
190,2017-02-07,127.38007736943908
191,2017-02-08,126.20951008645534
192,2017-02-09,127.99209809264305
193,2017-02-10,125.60164835164835
194,2017-02-11,121.89807692307691
195,2017-02-12,116.50212765957447
196,2017-02-13,122.84533333333333
197,2017-02-14,118.64982206405693
198,2017-02-15,130.71048387096775
199,2017-02-16,137.52315789473684
200,2017-02-17,137.52825
201,2017-02-18,132.85668789808918
202,2017-02-19,135.50229007633587
203,2017-02-20,137.64369230769233
204,2017-02-21,136.79798994974874
205,2017-02-22,138.68135245901638
206,2017-02-23,137.53044315992292
207,2017-02-24,135.46351931330472
208,2017-02-25,135.5159574468085
209,2017-02-26,134.9965250965251
210,2017-02-27,133.33046875
211,2017-02-28,132.76068052930057
212,2017-03-01,131.30081967213115
213,2017-03-02,130.11512287334594
214,2017-03-03,128.6590909090909
215,2017-03-04,126.0303867403315
216,2017-03-05,127.07682119205299
217,2017-03-06,127.06166007905139
218,2017-03-07,126.4795918367347
219,2017-03-08,125.18702791461413
220,2017-03-09,123.8307155322862
221,2017-03-10,122.94652908067542
222,2017-03-11,120.40890410958905
223,2017-03-12,122.05169491525425
224,2017-03-13,121.7922480620155
225,2017-03-14,121.25087209302326
226,2017-03-15,121.47804878048782
227,2017-03-16,122.96454545454546
228,2017-03-17,122.3731563421829
229,2017-03-18,119.55913978494624
230,2017-03-19,120.90510752688174
231,2017-03-20,119.79613970588237
232,2017-03-21,118.78318584070796
233,2017-03-22,119.58639053254439
234,2017-03-23,119.04236111111112
235,2017-03-24,117.20635696821516
236,2017-03-25,115.7239024390244
237,2017-03-26,118.4909090909091
238,2017-03-27,116.91257731958763
239,2017-03-28,116.52309322033899
240,2017-03-29,116.57942708333333
241,2017-03-30,116.67543352601157
242,2017-03-31,116.66139534883722
243,2017-04-01,115.44094488188976
244,2017-04-02,114.00175438596492
245,2017-04-03,115.25428571428571
246,2017-04-04,117.17512195121952
247,2017-04-05,116.00843373493977
248,2017-04-06,123.92523076923078
249,2017-04-07,129.82578125
250,2017-04-08,133.04664804469274
251,2017-04-09,130.01848341232227
252,2017-04-10,132.55112359550563
253,2017-04-11,134.16348547717843
254,2017-04-12,132.1878718535469
255,2017-04-13,130.83958333333334
256,2017-04-14,132.99157894736842
257,2017-04-15,130.96723163841807
258,2017-04-16,131.26923076923077
259,2017-04-17,129.1270588235294
260,2017-04-18,128.90811638591117
261,2017-04-19,126.958
262,2017-04-20,125.66426799007445
263,2017-04-21,124.58333333333333
264,2017-04-22,122.89041095890411
265,2017-04-23,123.1550898203593
266,2017-04-24,124.21658536585366
267,2017-04-25,125.54239482200647
268,2017-04-26,125.33286852589642
269,2017-04-27,121.5337807606264
270,2017-04-28,122.51263157894738
271,2017-04-29,121.82631578947368
272,2017-04-30,121.062893081761
273,2017-05-01,120.65926517571884
274,2017-05-02,123.38897485493231
275,2017-05-03,121.83865979381444
276,2017-05-04,124.87573099415205
277,2017-05-05,124.93984962406014
278,2017-05-06,127.88028169014085
279,2017-05-07,131.98540145985402
280,2017-05-08,132.20455445544556
281,2017-05-09,129.3746081504702
282,2017-05-10,131.560663507109
283,2017-05-11,132.61649175412293
284,2017-05-12,129.76660808435852
285,2017-05-13,128.17267605633805
286,2017-05-14,127.08030888030889
287,2017-05-15,124.08398876404496
288,2017-05-16,122.28
289,2017-05-17,120.22029250457038
290,2017-05-18,118.8295847750865
291,2017-05-19,117.94761904761904
292,2017-05-20,117.92984496124032
293,2017-05-21,117.3170731707317
294,2017-05-22,118.11162162162162
295,2017-05-23,117.84103896103898
296,2017-05-24,118.09616519174041
297,2017-05-25,116.79776785714286
298,2017-05-26,116.7016806722689
299,2017-05-27,123.0027027027027
300,2017-05-28,127.15
301,2017-05-29,126.55142857142857
302,2017-05-30,126.5764705882353
303,2017-05-31,133.6971602434077
304,2017-06-01,132.6150326797386
305,2017-06-02,133.63090379008747
306,2017-06-03,133.50544554455448
307,2017-06-04,132.33333333333334
308,2017-06-05,134.49678217821784
309,2017-06-06,134.2353741496599
310,2017-06-07,132.94523396880416
311,2017-06-08,130.53489304812834
312,2017-06-09,129.0578386605784
313,2017-06-10,127.68445747800587
314,2017-06-11,128.26738544474395
315,2017-06-12,125.92822222222223
316,2017-06-13,124.65919540229885
317,2017-06-14,124.47292576419215
318,2017-06-15,121.79706703910614
319,2017-06-16,121.38950695322377
320,2017-06-17,121.7765625
321,2017-06-18,117.87919708029197
322,2017-06-19,118.42717391304349
323,2017-06-20,116.80504587155963
324,2017-06-21,116.73042291950888
325,2017-06-22,116.36211340206185
326,2017-06-23,115.85496417604914
327,2017-06-24,113.71977671451356
328,2017-06-25,113.31450617283951
329,2017-06-26,113.4923832923833
330,2017-06-27,113.5669344042838
331,2017-06-28,111.83439667128988
332,2017-06-29,110.25117540687161
333,2017-06-30,111.51413502109706
334,2017-07-01,111.44558823529412
335,2017-07-02,109.00518134715026
336,2017-07-03,110.49535452322738
337,2017-07-04,111.7693950177936
338,2017-07-05,118.64194528875382
339,2017-07-06,124.60557768924303
340,2017-07-07,124.04939467312349
341,2017-07-08,123.89444444444445
342,2017-07-09,123.95299145299145
343,2017-07-10,125.19126506024097
344,2017-07-11,123.53178294573644
345,2017-07-12,125.09829683698297
346,2017-07-13,123.68725761772853
347,2017-07-14,123.34262295081967
348,2017-07-15,122.200395256917
349,2017-07-16,121.60553505535054
350,2017-07-17,120.24766505636072
351,2017-07-18,118.19239130434784
352,2017-07-19,116.2130898021309
353,2017-07-20,114.85308310991958
354,2017-07-21,115.39117647058823
355,2017-07-22,116.85539568345325
356,2017-07-23,118.39557823129253
357,2017-07-24,116.96329787234043
358,2017-07-25,116.0351403678606
359,2017-07-26,114.78696412948382
360,2017-07-27,114.40251256281407
361,2017-07-28,114.68677966101696
362,2017-07-29,114.24975
363,2017-07-30,114.68921985815604
364,2017-07-31,113.98138766519824
365,2017-08-01,113.52394067796611
366,2017-08-02,113.98861386138614
367,2017-08-03,114.10029325513197
368,2017-08-04,115.86427566807313
369,2017-08-05,117.2751211631664
370,2017-08-06,118.65542949756889
371,2017-08-07,119.51778523489934
372,2017-08-08,123.69237288135594
373,2017-08-09,128.3125
374,2017-08-10,129.77581261950286
375,2017-08-11,129.7111231101512
376,2017-08-12,128.93946731234865
377,2017-08-13,128.05490654205607
378,2017-08-14,127.26811059907834
379,2017-08-15,126.0599128540305
380,2017-08-16,125.09236739974128
381,2017-08-17,124.3206106870229
382,2017-08-18,124.01600688468159
383,2017-08-19,123.29552401746724
384,2017-08-20,121.53583441138422
385,2017-08-21,120.92876838235294
386,2017-08-22,120.43678606001937
387,2017-08-23,119.52210242587601
388,2017-08-24,119.80767045454546
389,2017-08-25,116.59099264705883
390,2017-08-26,115.28208469055375
391,2017-08-27,115.12113821138212
392,2017-08-28,116.29696531791907
393,2017-08-29,117.91686159844056
394,2017-08-30,116.56470588235294
395,2017-08-31,116.42845786963434
396,2017-09-01,120.07782608695652
397,2017-09-02,124.32318584070798
398,2017-09-03,127.32636363636364
399,2017-09-04,131.62573753814854
400,2017-09-05,134.44647887323944
401,2017-09-06,134.76007944389275
402,2017-09-07,134.79591078066915
403,2017-09-08,134.0575263662512
404,2017-09-09,132.31507936507936
405,2017-09-10,131.86426592797784
406,2017-09-11,130.33175675675676
407,2017-09-12,128.48760180995475
408,2017-09-13,126.8397448478901
409,2017-09-14,125.77736625514403
410,2017-09-15,123.81029126213593
411,2017-09-16,122.4109403254973
412,2017-09-17,121.29526387009471
413,2017-09-18,121.65129932627528
414,2017-09-19,119.82663817663818
415,2017-09-20,119.58093699515348
416,2017-09-21,117.79353146853148
417,2017-09-22,117.64428571428572
418,2017-09-23,115.97561983471076
419,2017-09-24,115.90176056338028
420,2017-09-25,117.23573085846867
421,2017-09-26,115.85579514824798
422,2017-09-27,120.73320610687024
423,2017-09-28,126.74439252336448
424,2017-09-29,132.1924731182796
425,2017-09-30,132.2091346153846
426,2017-10-01,132.24227642276423
427,2017-10-02,134.26379310344828
428,2017-10-03,135.89590443686006
429,2017-10-04,135.14071856287424
430,2017-10-05,135.41792
431,2017-10-06,133.06022566995767
432,2017-10-07,130.85877192982457
433,2017-10-08,130.36346666666668
434,2017-10-09,129.38399209486167
435,2017-10-10,127.35109374999999
436,2017-10-11,125.67409261576972
437,2017-10-12,124.52689655172414
438,2017-10-13,122.30000000000001
439,2017-10-14,120.70658436213992
440,2017-10-15,120.15974025974027
441,2017-10-16,119.7659192825112
442,2017-10-17,119.98397932816538
443,2017-10-18,121.11580756013747
444,2017-10-19,125.82886904761905
445,2017-10-20,137.6142585551331
446,2017-10-21,134.75628571428572
447,2017-10-22,133.14566210045663
448,2017-10-23,137.1158004158004
449,2017-10-24,137.60069124423964
450,2017-10-25,138.2874776386404
451,2017-10-26,137.39082352941176
452,2017-10-27,136.4367149758454
453,2017-10-28,134.42228571428572
454,2017-10-29,134.9090909090909
455,2017-10-30,134.33696498054474
456,2017-10-31,135.27111801242236
457,2017-11-01,135.57989417989418
458,2017-11-02,133.32542372881358
459,2017-11-03,132.7296812749004
460,2017-11-04,130.88740920096853
461,2017-11-05,130.2590579710145
462,2017-11-06,130.81831610044313
463,2017-11-07,130.20986547085204
464,2017-11-08,127.76474576271185
465,2017-11-09,127.8943820224719
466,2017-11-10,129.55769854132902
467,2017-11-11,132.57626112759644
468,2017-11-12,141.56068181818182
469,2017-11-13,137.45935613682093
470,2017-11-14,139.27696335078534
471,2017-11-15,138.0607594936709
472,2017-11-16,140.82942942942944
473,2017-11-17,140.68583333333333
474,2017-11-18,137.19724137931033
475,2017-11-19,139.28450704225352
476,2017-11-20,138.65803571428572
477,2017-11-21,139.52773109243697
478,2017-11-22,138.9726213592233
479,2017-11-23,137.74300411522634
480,2017-11-24,135.92564612326044
481,2017-11-25,133.428125
482,2017-11-26,132.9443396226415
483,2017-11-27,132.43579545454546
484,2017-11-28,132.86921675774136
485,2017-11-29,133.26697965571205
486,2017-11-30,132.25746691871456
487,2017-12-01,131.03656462585033
488,2017-12-02,129.14385964912282
489,2017-12-03,127.88327526132404
490,2017-12-04,128.02054574638845
491,2017-12-05,127.36463414634147
492,2017-12-06,133.97720797720797
493,2017-12-07,141.84584382871537
494,2017-12-08,140.40944206008584
495,2017-12-09,136.64771784232366
496,2017-12-10,135.40575539568346
497,2017-12-11,143.24688221709008
498,2017-12-12,142.04
499,2017-12-13,140.97359050445104
500,2017-12-14,141.6372611464968
501,2017-12-15,141.7119170984456
502,2017-12-16,139.5788732394366
503,2017-12-17,137.68994082840237
504,2017-12-18,139.94978354978355
505,2017-12-19,140.5452966714906
506,2017-12-20,138.67260273972605
507,2017-12-21,136.74553928095872
508,2017-12-22,134.883286908078
509,2017-12-23,133.52327586206897
510,2017-12-24,131.6597894736842
511,2017-12-25,131.6553516819572
512,2017-12-26,130.43846153846152
513,2017-12-27,131.53467600700526
514,2017-12-28,130.8341968911917
515,2017-12-29,130.7326530612245
516,2017-12-30,127.36435185185185
517,2017-12-31,127.23513513513514
518,2018-01-01,127.94350649350649
519,2018-01-02,130.02534059945503
520,2018-01-03,131.07882352941178
521,2018-01-04,133.09807162534435
522,2018-01-05,140.83461538461538
523,2018-01-06,139.2716723549488
524,2018-01-07,135.81094527363183
525,2018-01-08,141.38655660377358
526,2018-01-09,142.1476323119777
527,2018-01-10,142.16693548387096
528,2018-01-11,141.87825059101655
529,2018-01-12,139.50521739130434
530,2018-01-13,136.94245283018867
531,2018-01-14,136.65252100840337
532,2018-01-15,138.37
533,2018-01-16,136.52390317700454
534,2018-01-17,135.68053097345134
535,2018-01-18,134.78181818181818
536,2018-01-19,134.37440677966103
537,2018-01-20,130.23983050847457
538,2018-01-21,130.95735294117648
539,2018-01-22,132.09331046312178
540,2018-01-23,132.42694300518133
541,2018-01-24,130.54745417515275
542,2018-01-25,130.6514348785872
543,2018-01-26,128.52993827160495
544,2018-01-27,127.9828402366864
545,2018-01-28,128.73720930232557
546,2018-01-29,128.76628440366972
547,2018-01-30,128.21565656565656
548,2018-01-31,127.63632183908047
549,2018-02-01,128.72860576923077
550,2018-02-02,125.78539944903581
551,2018-02-03,124.934375
552,2018-02-04,124.09411764705882
553,2018-02-05,126.86386554621849
554,2018-02-06,126.27343283582088
555,2018-02-07,126.70395256916997
556,2018-02-08,129.46043956043957
557,2018-02-09,129.06975308641975
558,2018-02-10,125.33043478260869
559,2018-02-11,123.81868131868131
560,2018-02-12,132.43059701492538
561,2018-02-13,134.68392857142857
562,2018-02-14,139.88793969849246
563,2018-02-15,140.60684410646388
564,2018-02-16,142.70515463917525
565,2018-02-17,138.32554347826087
566,2018-02-18,139.56633663366338
567,2018-02-19,141.6076923076923
568,2018-02-20,140.15
569,2018-02-21,141.44100156494522
570,2018-02-22,140.33648449039882
571,2018-02-23,138.687306501548
572,2018-02-24,137.26837606837606
573,2018-02-25,136.45
574,2018-02-26,135.519769874477
575,2018-02-27,133.90023923444977
576,2018-02-28,131.41942286348504
577,2018-03-01,130.3532383419689
578,2018-03-02,128.244
579,2018-03-03,126.33551912568306
580,2018-03-04,125.47526595744682
581,2018-03-05,126.32422586520947
582,2018-03-06,125.453
583,2018-03-07,125.81906005221933
584,2018-03-08,127.29684210526315
585,2018-03-09,127.92332268370608
586,2018-03-10,135.71654411764706
587,2018-03-11,135.5904580152672
588,2018-03-12,137.22279909706546
589,2018-03-13,138.98271334792122
590,2018-03-14,141.108
591,2018-03-15,139.63666666666666
592,2018-03-16,139.69355877616746
593,2018-03-17,136.28548387096777
594,2018-03-18,137.08423153692615
595,2018-03-19,134.4808118081181
596,2018-03-20,133.98557213930349
597,2018-03-21,131.29063180827887
598,2018-03-22,130.99619834710742
599,2018-03-23,129.44988290398126
600,2018-03-24,127.50513698630137
601,2018-03-25,126.84502369668246
602,2018-03-26,130.49010416666667
603,2018-03-27,128.88623188405796
604,2018-03-28,129.2067889908257
605,2018-03-29,130.9530150753769
606,2018-03-30,128.36315789473684
607,2018-03-31,125.3981308411215
608,2018-04-01,125.31068702290077
609,2018-04-02,126.0232876712329
610,2018-04-03,132.69044368600683
611,2018-04-04,136.4644827586207
612,2018-04-05,138.58266666666668
613,2018-04-06,143.27397881996976
614,2018-04-07,140.1269113149847
615,2018-04-08,140.66976744186047
616,2018-04-09,144.8388518024032
617,2018-04-10,145.8558073654391
618,2018-04-11,145.04568835098334
619,2018-04-12,144.0354200988468
620,2018-04-13,143.1410174880763
621,2018-04-14,140.0976811594203
622,2018-04-15,139.52551319648094
623,2018-04-16,139.46604127579738
624,2018-04-17,138.17885462555068
625,2018-04-18,138.6304990757856
626,2018-04-19,137.247962962963
627,2018-04-20,137.09789227166277
628,2018-04-21,135.95126353790613
629,2018-04-22,136.04294670846397
630,2018-04-23,136.29244444444444
631,2018-04-24,139.71558752997603
632,2018-04-25,139.21702898550726
633,2018-04-26,148.66284658040666
634,2018-04-27,145.3811279826464
635,2018-04-28,147.05377906976744
636,2018-04-29,146.23636363636362
637,2018-04-30,149.4151358344114
638,2018-05-01,147.45391791044776
639,2018-05-02,148.29820895522388
640,2018-05-03,147.54640522875818
641,2018-05-04,146.34334365325077
642,2018-05-05,143.69640522875815
643,2018-05-06,144.43677248677247
644,2018-05-07,143.7039603960396
645,2018-05-08,142.87022727272728
646,2018-05-09,142.55620000000002
647,2018-05-10,141.53304647160067
648,2018-05-11,140.56840215439857
649,2018-05-12,139.52955801104974
650,2018-05-13,139.72403846153847
651,2018-05-14,139.78429203539824
652,2018-05-15,139.61394849785407
653,2018-05-16,140.40899122807016
654,2018-05-17,145.80344827586208
655,2018-05-18,146.87465437788018
656,2018-05-19,147.4011152416357
657,2018-05-20,150.64745222929938
658,2018-05-21,151.4374587458746
659,2018-05-22,152.05545617173524
660,2018-05-23,152.79331797235022
661,2018-05-24,154.16491228070177
662,2018-05-25,153.85817757009346
663,2018-05-26,153.0210280373832
664,2018-05-27,152.52721893491125
665,2018-05-28,154.2568862275449
666,2018-05-29,154.03776223776222
667,2018-05-30,153.0219512195122
668,2018-05-31,151.30066115702482
669,2018-06-01,150.59715142428786
670,2018-06-02,149.29893390191896
671,2018-06-03,148.45717344753749
672,2018-06-04,148.0018156424581
673,2018-06-05,145.8958986731001
674,2018-06-06,144.65475841874084
675,2018-06-07,142.81245753114385
676,2018-06-08,141.98608923884515
677,2018-06-09,140.67494505494506
678,2018-06-10,139.60453648915188
679,2018-06-11,140.22541899441342
680,2018-06-12,140.76639477977162
681,2018-06-13,141.44516129032257
682,2018-06-14,144.7621451104101
683,2018-06-15,149.98387096774192
684,2018-06-16,147.691975308642
685,2018-06-17,148.95820433436532
686,2018-06-18,150.94087912087915
687,2018-06-19,150.6766393442623
688,2018-06-20,153.69584775086506
689,2018-06-21,153.14687065368568
690,2018-06-22,151.64615384615385
691,2018-06-23,149.46815476190477
692,2018-06-24,148.8524096385542
693,2018-06-25,148.41963470319635
694,2018-06-26,147.04984025559105
695,2018-06-27,145.18562091503267
696,2018-06-28,143.64726775956285
697,2018-06-29,141.81624015748034
698,2018-06-30,139.74016666666668
699,2018-07-01,140.49599056603773
700,2018-07-02,139.09802631578947
701,2018-07-03,137.8658392434988
702,2018-07-04,138.13085621970922
703,2018-07-05,138.57147651006713
704,2018-07-06,137.4562929061785
705,2018-07-07,137.81039755351682
706,2018-07-08,136.35458167330677
707,2018-07-09,138.0068306010929
708,2018-07-10,137.95718157181574
709,2018-07-11,138.90539682539685
710,2018-07-12,149.75367847411445
711,2018-07-13,149.70144927536234
712,2018-07-14,147.46666666666667
713,2018-07-15,147.56951219512194
714,2018-07-16,154.26839916839918
715,2018-07-17,150.51940789473684
716,2018-07-18,149.05113230035758
717,2018-07-19,146.84757548032937
718,2018-07-20,144.41929824561402
719,2018-07-21,143.0401188707281
720,2018-07-22,142.0542372881356
721,2018-07-23,140.4396984924623
722,2018-07-24,139.87240184757505
723,2018-07-25,138.39278350515465
724,2018-07-26,138.43278301886792
725,2018-07-27,138.97511885895403
726,2018-07-28,137.90781893004115
727,2018-07-29,136.22388535031848
728,2018-07-30,136.2329563812601
729,2018-07-31,135.86511056511057
730,2018-08-01,135.25372848948373
731,2018-08-02,136.49518518518516
732,2018-08-03,140.10139999999998
733,2018-08-04,143.72028301886792
734,2018-08-05,147.8957142857143
735,2018-08-06,147.73756906077347
736,2018-08-07,149.02609699769053
737,2018-08-08,153.52449494949497
738,2018-08-09,153.12719298245614
739,2018-08-10,151.9403735632184
740,2018-08-11,149.90458333333333
741,2018-08-12,149.7487750556793
742,2018-08-13,147.57831632653063
743,2018-08-14,145.84368421052633
744,2018-08-15,146.88611111111112
745,2018-08-16,144.77866473149493
746,2018-08-17,144.18130718954248
747,2018-08-18,141.94380952380953
748,2018-08-19,141.24189406099518
749,2018-08-20,140.84994964753272
750,2018-08-21,138.69142857142856
751,2018-08-22,138.41574279379157
752,2018-08-23,141.84264705882356
753,2018-08-24,141.34294478527607
754,2018-08-25,142.23891402714932
755,2018-08-26,149.94725274725275
756,2018-08-27,148.83598409542745
757,2018-08-28,150.1098947368421
758,2018-08-29,153.00678642714573
759,2018-08-30,152.7187643020595
760,2018-08-31,152.5621342512909
761,2018-09-01,149.95215053763442
762,2018-09-02,150.36117021276596
763,2018-09-03,150.59387755102043
764,2018-09-04,150.89609120521172
765,2018-09-05,151.41541501976283
766,2018-09-06,150.5073500967118
767,2018-09-07,149.43260073260072
768,2018-09-08,147.86980198019802
769,2018-09-09,146.9532258064516
770,2018-09-10,148.6854066985646
771,2018-09-11,149.02314049586775
772,2018-09-12,149.23252427184465
773,2018-09-13,148.48704545454547
774,2018-09-14,147.46384778012686
775,2018-09-15,143.87333333333333
776,2018-09-16,145.44329896907217
777,2018-09-17,146.61093117408907
778,2018-09-18,148.10904522613066
779,2018-09-19,148.1955223880597
780,2018-09-20,151.10141242937854
781,2018-09-21,155.16880165289257
782,2018-09-22,156.32711864406778
783,2018-09-23,155.32689393939395
784,2018-09-24,160.03225152129818
785,2018-09-25,158.1934554973822
786,2018-09-26,160.17697947214077
787,2018-09-27,158.29171374764596
788,2018-09-28,157.86815286624207
789,2018-09-29,156.35664160401004
790,2018-09-30,156.620704845815
791,2018-10-01,155.54972776769512
792,2018-10-02,153.9613764044944
793,2018-10-03,154.16259351620948
794,2018-10-04,153.6450608930988
795,2018-10-05,152.7623987034036
796,2018-10-06,150.3172680412371
797,2018-10-07,148.9620253164557
798,2018-10-08,152.38667992047715
799,2018-10-09,153.26094808126413
800,2018-10-10,151.96697892271663
801,2018-10-11,153.0901098901099
802,2018-10-12,155.6757575757576
803,2018-10-13,156.89422222222225
804,2018-10-14,156.74712041884817
805,2018-10-15,161.1331828442438
806,2018-10-16,161.24747081712061
807,2018-10-17,161.2617312072893
808,2018-10-18,163.62789223454834
809,2018-10-19,162.98892733564014
810,2018-10-20,162.69007444168736
811,2018-10-21,162.86812865497077
812,2018-10-22,161.4678181818182
813,2018-10-23,160.60060606060605
814,2018-10-24,159.75168711656443
815,2018-10-25,157.70540265035677
816,2018-10-26,155.06547472256474
817,2018-10-27,152.07492537313433
818,2018-10-28,153.4177777777778
819,2018-10-29,152.2495327102804
820,2018-10-30,150.07321196358907
821,2018-10-31,148.94735169491528
822,2018-11-01,147.50758157389635
823,2018-11-02,146.3324074074074
824,2018-11-03,146.15911823647298
825,2018-11-04,144.22935560859187
826,2018-11-05,144.34219948849105
827,2018-11-06,142.2010854816825
828,2018-11-07,141.1746013667426
829,2018-11-08,142.3284090909091
830,2018-11-09,140.63972602739724
831,2018-11-10,137.6432380952381
832,2018-11-11,137.04446721311476
833,2018-11-12,138.71751351351352
834,2018-11-13,136.51975308641974
835,2018-11-14,136.6982814178303
836,2018-11-15,134.1594430992736
837,2018-11-16,132.3362893815636
838,2018-11-17,132.11037735849055
839,2018-11-18,129.80857740585773
840,2018-11-19,133.20735294117648
841,2018-11-20,133.72902757619738
842,2018-11-21,132.31554285714287
843,2018-11-22,132.9470097357441
844,2018-11-23,129.7823444283647
845,2018-11-24,126.08741721854304
846,2018-11-25,129.63750000000002
847,2018-11-26,132.94063018242122
848,2018-11-27,131.08660377358493
849,2018-11-28,130.32591876208897
850,2018-11-29,127.10422960725076
851,2018-11-30,134.005444646098
852,2018-12-01,132.29342560553636
853,2018-12-02,129.3138888888889
854,2018-12-03,134.25604770017037
855,2018-12-04,137.34305555555557
856,2018-12-05,135.71311154598828
857,2018-12-06,138.69495495495494
858,2018-12-07,140.59780058651026
859,2018-12-08,138.38037634408602
860,2018-12-09,137.0136752136752
861,2018-12-10,140.612893081761
862,2018-12-11,141.43990665110852
863,2018-12-12,139.71966053748233
864,2018-12-13,138.1244094488189
865,2018-12-14,136.47153996101366
866,2018-12-15,133.16657142857144
867,2018-12-16,132.35264
868,2018-12-17,130.9895238095238
869,2018-12-18,129.10546955624355
870,2018-12-19,127.32025
871,2018-12-20,126.54909284951974
872,2018-12-21,124.65450049455985
873,2018-12-22,121.27526080476899
874,2018-12-23,120.56622807017544
875,2018-12-24,122.17428998505233
876,2018-12-25,120.07866666666666
877,2018-12-26,119.74474226804125
878,2018-12-27,124.27740524781342
879,2018-12-28,122.6671724137931
880,2018-12-29,120.62666666666668
881,2018-12-30,116.65825825825827
882,2018-12-31,119.98175
883,2019-01-01,118.43968253968254
884,2019-01-02,121.19874739039668
885,2019-01-03,120.12185273159146
886,2019-01-04,120.13170163170163
887,2019-01-05,120.40599078341015
888,2019-01-06,118.04111111111112
889,2019-01-07,120.6825
890,2019-01-08,120.86760124610592
891,2019-01-09,121.99406779661018
892,2019-01-10,124.37301587301587
893,2019-01-11,119.49378238341968
894,2019-01-12,116.075
895,2019-01-13,115.6912087912088
896,2019-01-14,117.87624309392267
897,2019-01-15,120.17407407407407
898,2019-01-16,118.56934306569343
899,2019-01-17,121.22384105960265
900,2019-01-18,117.42362204724411
901,2019-01-19,123.665
902,2019-01-20,121.21320754716982
903,2019-01-21,127.26136363636364
904,2019-01-22,124.86382252559727
905,2019-01-23,129.0157894736842
906,2019-01-24,132.6248538011696
907,2019-01-25,131.77984496124031
908,2019-01-26,130.49945355191258
909,2019-01-27,132.6817733990148
910,2019-01-28,136.26942148760332
911,2019-01-29,135.21017369727048
912,2019-01-30,134.21891891891892
913,2019-01-31,132.33509933774835
914,2019-02-01,130.4811224489796
915,2019-02-02,128.7983552631579
916,2019-02-03,126.85774647887324
917,2019-02-04,127.19324487334137
918,2019-02-05,125.258934169279
919,2019-02-06,123.84241676942047
920,2019-02-07,123.33967661691543
921,2019-02-08,122.42992592592593
922,2019-02-09,120.95340314136126
923,2019-02-10,120.51165919282512
924,2019-02-11,122.18520833333334
925,2019-02-12,123.58461538461539
926,2019-02-13,120.9280737704918
927,2019-02-14,121.03027295285361
928,2019-02-15,123.76404761904762
929,2019-02-16,135.9976430976431
930,2019-02-17,136.1455479452055
931,2019-02-18,135.56712328767125
932,2019-02-19,136.74117647058824
933,2019-02-20,138.65291262135923
934,2019-02-21,138.34313725490196
935,2019-02-22,138.51856115107915
936,2019-02-23,135.1138613861386
937,2019-02-24,137.14543946932005
938,2019-02-25,135.73475783475783
939,2019-02-26,134.29550224887558
940,2019-02-27,132.80968085106383
941,2019-02-28,131.42164102564104
942,2019-03-01,129.1880733944954
943,2019-03-02,129.26220806794055
944,2019-03-03,128.12614379084968
945,2019-03-04,127.67650000000002
946,2019-03-05,127.48385744234801
947,2019-03-06,127.64327808471455
948,2019-03-07,126.3854721549637
949,2019-03-08,126.27482269503547
950,2019-03-09,125.13955555555556
951,2019-03-10,126.43252032520326
952,2019-03-11,128.04649446494466
953,2019-03-12,135.5511111111111
954,2019-03-13,135.5262931034483
955,2019-03-14,136.6216814159292
956,2019-03-15,141.3420824295011
957,2019-03-16,141.97359050445104
958,2019-03-17,142.71116504854368
959,2019-03-18,141.68319148936172
960,2019-03-19,142.53662280701755
961,2019-03-20,143.28784194528876
962,2019-03-21,144.5410029498525
963,2019-03-22,144.48744680851064
964,2019-03-23,142.29447236180906
965,2019-03-24,144.12466666666668
966,2019-03-25,142.94427083333332
967,2019-03-26,142.20778894472363
968,2019-03-27,141.41245901639346
969,2019-03-28,140.88843283582088
970,2019-03-29,141.76847826086956
971,2019-03-30,141.0701030927835
972,2019-03-31,140.51148148148147
973,2019-04-01,140.45904761904762
974,2019-04-02,139.16373626373627
975,2019-04-03,138.41779141104294
976,2019-04-04,138.9063231850117
977,2019-04-05,138.43600782778864
978,2019-04-06,137.25920245398774
979,2019-04-07,136.02545454545455
980,2019-04-08,137.3237668161435
981,2019-04-09,138.47017114914425
982,2019-04-10,139.03115789473685
983,2019-04-11,141.5313725490196
984,2019-04-12,140.11705882352942
985,2019-04-13,144.48749999999998
986,2019-04-14,147.51011235955056
987,2019-04-15,149.3328712871287
988,2019-04-16,148.36509635974303
989,2019-04-17,148.29145077720207
990,2019-04-18,149.52899305555556
991,2019-04-19,150.5430463576159
992,2019-04-20,149.75766423357663
